D00733:158:CA67GANXX:1:2306:10825:80961	chr10	87190	1	75	87021	87295	chr10	75346362	0	59	75346304	75346680
D00733:158:CA67GANXX:1:1310:17374:32214	chr10	87191	1	75	87021	87295	chr10	107839	0	75	107764	108707
D00733:158:CA67GANXX:1:1316:19306:44857	chr10	87191	1	74	87021	87295	chr10	75346362	0	59	75346304	75346680
D00733:158:CA67GANXX:1:1201:8443:56886	chr10	87192	1	75	87021	87295	chr10	87293	0	28	87021	87295
D00733:158:CA67GANXX:1:2114:10098:14961	chr10	87193	1	75	87021	87295	chr10	87297	0	57	87295	87647
D00733:158:CA67GANXX:1:1205:9331:4503#3/3	chr10	87194	1	75	87021	87295	chr10	272008	0	26	271983	272120
D00733:158:CA67GANXX:1:2205:14043:72513#3/3	chr10	87194	1	75	87021	87295	chr10	272008	0	26	271983	272120
D00733:158:CA67GANXX:1:1205:9331:4503#2/3	chr10	87194	1	75	87021	87295	chr10	87298	0	49	87295	87647
D00733:158:CA67GANXX:1:2205:14043:72513#2/3	chr10	87194	1	75	87021	87295	chr10	87298	0	49	87295	87647
D00733:158:CA67GANXX:1:2101:11573:3834	chr10	87198	1	75	87021	87295	chr10	35094989	1	75	35094644	35095092
D00733:158:CA67GANXX:1:1209:7999:62597	chr10	87210	0	75	87021	87295	chr10	114029	0	75	113884	114058
D00733:158:CA67GANXX:1:1206:10729:69081	chr10	87212	1	75	87021	87295	chr10	87298	0	42	87295	87647
D00733:158:CA67GANXX:1:2215:19690:95417	chr10	87230	0	75	87021	87295	chr10	87297	0	75	87295	87647
D00733:158:CA67GANXX:1:1104:10176:68497	chr10	87237	1	62	87021	87295	chr10	117364	0	75	117181	118591
D00733:158:CA67GANXX:1:1114:10529:67617	chr10	87237	0	75	87021	87295	chr10	3833419	1	67	3832548	3833482
D00733:158:CA67GANXX:1:1101:13338:83384	chr10	87243	1	56	87021	87295	chr10	111431	1	75	111332	111529
D00733:158:CA67GANXX:1:2303:12480:10281	chr10	87243	1	56	87021	87295	chr10	111431	1	75	111332	111529
D00733:158:CA67GANXX:1:2113:3231:48173#4/6	chr10	87252	1	47	87021	87295	chr10	87298	0	41	87295	87647
D00733:158:CA67GANXX:1:1305:15474:71102#2/3	chr10	87262	1	37	87021	87295	chr10	103633	0	44	103590	103813
D00733:158:CA67GANXX:1:1305:15474:71102#3/3	chr10	87262	1	37	87021	87295	chr10	87298	0	31	87295	87647
D00733:158:CA67GANXX:1:1208:12735:74742~2~	chr10	87295	1	44	87295	87647	chr10	87338	0	44	87295	87647
D00733:158:CA67GANXX:1:1204:8437:32717~2~	chr10	87295	1	57	87295	87647	chr10	87361	0	67	87295	87647
D00733:158:CA67GANXX:1:1104:19068:46743	chr10	87295	1	75	87295	87647	chr10	87492	0	75	87295	87647
D00733:158:CA67GANXX:1:1204:8858:89302~2~	chr10	87295	1	57	87295	87647	chr10	87492	0	75	87295	87647
D00733:158:CA67GANXX:1:2302:5667:11600	chr10	87295	1	75	87295	87647	chr10	87538	1	75	87295	87647
D00733:158:CA67GANXX:1:1305:15474:71102~2~#1/3	chr10	87298	0	31	87295	87647	chr10	103633	0	44	103590	103813
D00733:158:CA67GANXX:1:1205:9331:4503~2~#1/3	chr10	87298	0	49	87295	87647	chr10	272008	0	26	271983	272120
D00733:158:CA67GANXX:1:2205:14043:72513~2~#1/3	chr10	87298	0	49	87295	87647	chr10	272008	0	26	271983	272120
D00733:158:CA67GANXX:1:1211:4622:63852	chr10	87300	1	75	87295	87647	chr10	87391	0	75	87295	87647
D00733:158:CA67GANXX:1:1308:16084:75218	chr10	87335	0	37	87295	87647	chr10	97278	1	44	97097	97319
D00733:158:CA67GANXX:1:1307:11139:40335	chr10	87338	0	40	87295	87647	chr10	24082146	0	75	24081964	24082991
D00733:158:CA67GANXX:1:1102:18911:34077	chr10	87351	0	57	87295	87647	chr10	94833	1	60	94833	94889
D00733:158:CA67GANXX:1:1203:4238:20437	chr10	87351	0	57	87295	87647	chr10	94833	1	60	94833	94889
D00733:158:CA67GANXX:1:2201:5964:51883	chr10	87351	0	57	87295	87647	chr10	94833	1	60	94833	94889
D00733:158:CA67GANXX:1:2214:10840:74993	chr10	87360	0	66	87295	87647	chr10	113401	0	75	113283	113504
D00733:158:CA67GANXX:1:2301:12877:48379	chr10	87362	0	68	87295	87647	chr10	6684162	1	19	6683856	6684177
D00733:158:CA67GANXX:1:2202:6172:59148	chr10	87365	0	75	87295	87647	chr10	102113	1	35	101215	102144
D00733:158:CA67GANXX:1:1316:20175:6611	chr10	87367	0	75	87295	87647	chr10	1125035	0	74	1124910	1125280
D00733:158:CA67GANXX:1:1110:3909:10750	chr10	87367	0	75	87295	87647	chr10	1125036	0	75	1124910	1125280
D00733:158:CA67GANXX:1:2203:4918:89678	chr10	87367	0	75	87295	87647	chr10	1125036	0	75	1124910	1125280
D00733:158:CA67GANXX:1:1105:14506:91515#3/3	chr10	87369	1	75	87295	87647	chr10	87650	0	35	87647	89086
D00733:158:CA67GANXX:1:1310:16475:45936	chr10	87399	0	75	87295	87647	chr10	113233	1	54	112391	113283
D00733:158:CA67GANXX:1:2205:2427:12506	chr10	87416	0	75	87295	87647	chr10	187251	0	75	187155	187411
D00733:158:CA67GANXX:1:1312:8759:25638	chr10	87424	0	75	87295	87647	chr10	1250697	1	75	1249353	1251093
D00733:158:CA67GANXX:1:1105:1350:53285#1/3	chr10	87451	1	75	87295	87647	chr10	87650	0	48	87647	89086
D00733:158:CA67GANXX:1:2201:19970:80552	chr10	87455	1	75	87295	87647	chr10	87650	0	75	87647	89086
D00733:158:CA67GANXX:1:1213:7384:7828#2/3	chr10	87477	1	75	87295	87647	chr10	87650	0	50	87647	89086
D00733:158:CA67GANXX:1:1303:20105:6416	chr10	87484	1	75	87295	87647	chr10	137933	0	75	137818	138173
D00733:158:CA67GANXX:1:1309:5098:63148#1/3	chr10	87531	1	75	87295	87647	chr10	78810849	0	30	78810820	78811076
D00733:158:CA67GANXX:1:1309:5098:63148#3/3	chr10	87531	1	75	87295	87647	chr10	87650	0	45	87647	89086
D00733:158:CA67GANXX:1:2106:16252:75973	chr10	87534	1	75	87295	87647	chr10	87650	0	59	87647	89086
D00733:158:CA67GANXX:1:1306:18512:4782#2/3	chr10	87535	1	75	87295	87647	chr10	87650	0	34	87647	89086
D00733:158:CA67GANXX:1:2112:15341:92166	chr10	87538	1	75	87295	87647	chr10	11117817	0	75	11117634	11117820
D00733:158:CA67GANXX:1:2110:8920:99843	chr10	87560	1	75	87295	87647	chr10	123368	1	75	123368	123550
D00733:158:CA67GANXX:1:1106:18959:92533	chr10	87562	1	75	87295	87647	chr10	46761687	0	67	46761329	46761692
D00733:158:CA67GANXX:1:1110:12272:56095	chr10	87578	1	75	87295	87647	chr10	13854852	1	75	13854670	13855061
D00733:158:CA67GANXX:1:2212:19680:25495	chr10	87578	1	75	87295	87647	chr10	224601	0	75	224504	225376
D00733:158:CA67GANXX:1:2103:16490:93588#2/3	chr10	87580	1	71	87295	87647	chr10	87650	0	38	87647	89086
D00733:158:CA67GANXX:1:2107:13404:66384	chr10	87582	1	75	87295	87647	chr10	5571442	0	75	5571359	5571695
D00733:158:CA67GANXX:1:2206:15601:37828	chr10	87582	1	69	87295	87647	chr10	5571442	0	75	5571359	5571695
D00733:158:CA67GANXX:1:1202:16026:92490	chr10	87585	1	62	87295	87647	chr10	1179151	1	75	1178886	1179280
D00733:158:CA67GANXX:1:2305:16065:26247#2/3	chr10	87585	1	66	87295	87647	chr10	17454536	0	38	17454499	17454821
D00733:158:CA67GANXX:1:2305:16065:26247#1/3	chr10	87585	1	66	87295	87647	chr10	87650	0	37	87647	89086
D00733:158:CA67GANXX:1:2115:8779:87706	chr10	87587	1	60	87295	87647	chr10	14176481	0	75	14176398	14176711
D00733:158:CA67GANXX:1:1114:9168:21500	chr10	87592	1	59	87295	87647	chr10	87650	0	51	87647	89086
D00733:158:CA67GANXX:1:2205:12759:59580	chr10	87592	1	59	87295	87647	chr10	87650	0	51	87647	89086
D00733:158:CA67GANXX:1:2206:4237:34543	chr10	87592	1	59	87295	87647	chr10	87650	0	51	87647	89086
D00733:158:CA67GANXX:1:2103:12847:47727	chr10	87594	1	57	87295	87647	chr10	43791993	0	75	43791897	43793193
D00733:158:CA67GANXX:1:2303:1410:24915	chr10	87595	1	56	87295	87647	chr10	87650	0	52	87647	89086
D00733:158:CA67GANXX:1:1216:4052:6205	chr10	87598	1	53	87295	87647	chr10	87650	0	53	87647	89086
D00733:158:CA67GANXX:1:2202:17372:28164	chr10	87598	1	53	87295	87647	chr10	87650	0	53	87647	89086
D00733:158:CA67GANXX:1:2202:18801:34930#3/3	chr10	87615	1	36	87295	87647	chr10	390314	1	75	389584	390473
D00733:158:CA67GANXX:1:2202:18801:34930#1/3	chr10	87615	1	36	87295	87647	chr10	390476	0	39	390473	390505
D00733:158:CA67GANXX:1:2201:14678:57534	chr10	87619	1	32	87295	87647	chr10	100125020	0	75	100124936	100125624
D00733:158:CA67GANXX:1:2105:4406:70710	chr10	87647	1	68	87647	89086	chr10	87714	0	68	87647	89086
D00733:158:CA67GANXX:1:2211:12534:31212~2~	chr10	87647	1	53	87647	89086	chr10	87732	0	75	87647	89086
D00733:158:CA67GANXX:1:1314:1180:79302~2~	chr10	87647	1	57	87647	89086	chr10	87781	0	75	87647	89086
D00733:158:CA67GANXX:1:1302:15863:98142~2~	chr10	87647	1	41	87647	89086	chr10	87822	0	75	87647	89086
D00733:158:CA67GANXX:1:2305:16065:26247~2~#3/3	chr10	87650	0	37	87647	89086	chr10	17454536	0	38	17454499	17454821
D00733:158:CA67GANXX:1:1309:5098:63148~2~#2/3	chr10	87650	0	45	87647	89086	chr10	78810849	0	30	78810820	78811076
D00733:158:CA67GANXX:1:1312:9403:4594~2~	chr10	87652	1	48	87647	89086	chr10	87738	0	75	87647	89086
D00733:158:CA67GANXX:1:1213:5831:52546#2/3	chr10	87672	0	26	87647	89086	chr10	26922354	1	75	26922192	26922452
D00733:158:CA67GANXX:1:1213:5831:52546#3/3	chr10	87672	0	26	87647	89086	chr10	26922455	0	49	26922452	26922620
D00733:158:CA67GANXX:1:2112:14573:59350#3/3	chr10	87675	0	29	87647	89086	chr10	541297	1	75	540630	541492
D00733:158:CA67GANXX:1:2112:14573:59350#2/3	chr10	87675	0	29	87647	89086	chr10	541495	0	46	541492	541583
D00733:158:CA67GANXX:1:1303:3079:45934	chr10	87693	0	47	87647	89086	chr10	268751	1	28	268751	268854
D00733:158:CA67GANXX:1:1307:15664:24411	chr10	87693	0	47	87647	89086	chr10	268781	0	31	268751	268854
D00733:158:CA67GANXX:1:2114:15072:51532	chr10	87699	1	75	87647	89086	chr10	87871	0	75	87647	89086
D00733:158:CA67GANXX:1:2202:17930:75971	chr10	87712	0	66	87647	89086	chr10	43172248	0	75	43172105	43172715
D00733:158:CA67GANXX:1:2203:6562:87995	chr10	87743	0	75	87647	89086	chr10	131344	0	75	131244	132372
D00733:158:CA67GANXX:1:2107:19128:77892	chr10	87746	1	75	87647	89086	chr10	87985	0	75	87647	89086
D00733:158:CA67GANXX:1:1207:12474:51465	chr10	87762	0	75	87647	89086	chr10	1064463	1	75	1063901	1064580
D00733:158:CA67GANXX:1:1209:2733:100615	chr10	87762	0	75	87647	89086	chr10	1064463	1	75	1063901	1064580
D00733:158:CA67GANXX:1:2304:17381:60184	chr10	87772	0	75	87647	89086	chr10	3054707	0	75	3054704	3055279
D00733:158:CA67GANXX:1:2101:7913:72528	chr10	87780	0	75	87647	89086	chr10	114905	1	34	114556	114935
D00733:158:CA67GANXX:1:1110:8676:88179	chr10	87781	0	75	87647	89086	chr10	295708	1	75	295338	295785
D00733:158:CA67GANXX:1:2309:9812:20718	chr10	87784	1	75	87647	89086	chr10	88005	0	75	87647	89086
D00733:158:CA67GANXX:1:1309:10207:80516	chr10	87790	0	75	87647	89086	chr10	13203671	1	28	13203602	13203699
D00733:158:CA67GANXX:1:2313:12890:66731	chr10	87790	0	75	87647	89086	chr10	13203671	1	31	13203602	13203699
D00733:158:CA67GANXX:1:1305:3326:35011	chr10	87793	0	75	87647	89086	chr10	12857338	1	75	12857037	12857408
D00733:158:CA67GANXX:1:1211:5267:19291	chr10	87800	0	75	87647	89086	chr10	23958685	0	75	23958440	23958950
D00733:158:CA67GANXX:1:1301:8847:68386	chr10	87809	0	75	87647	89086	chr10	35518397	1	75	35518350	35518558
D00733:158:CA67GANXX:1:1315:17191:78331	chr10	87890	1	75	87647	89086	chr10	88054	0	75	87647	89086
D00733:158:CA67GANXX:1:2312:19967:78247	chr10	88024	0	75	87647	89086	chr10	88104	0	75	87647	89086
D00733:158:CA67GANXX:1:1314:12936:45406	chr10	88065	1	75	87647	89086	chr10	88168	0	75	87647	89086
D00733:158:CA67GANXX:1:1312:19201:34979	chr10	88586	1	75	87647	89086	chr10	88706	0	75	87647	89086
D00733:158:CA67GANXX:1:2111:8624:55193	chr10	88732	1	75	87647	89086	chr10	88867	0	75	87647	89086
D00733:158:CA67GANXX:1:2112:2276:53338	chr10	88756	1	75	87647	89086	chr10	88851	1	75	87647	89086
D00733:158:CA67GANXX:1:1105:4820:11362	chr10	88773	1	75	87647	89086	chr10	89057	0	75	87647	89086
D00733:158:CA67GANXX:1:2305:4384:65663	chr10	88773	1	75	87647	89086	chr10	89057	0	75	87647	89086
D00733:158:CA67GANXX:1:2105:18709:39380~2~	chr10	88805	0	26	87647	89086	chr10	62505644	1	75	62505286	62505902
D00733:158:CA67GANXX:1:2304:19528:86596	chr10	88859	1	75	87647	89086	chr10	89008	0	75	87647	89086
D00733:158:CA67GANXX:1:2204:3316:38055	chr10	88868	1	57	87647	89086	chr10	88924	0	57	87647	89086
D00733:158:CA67GANXX:1:1108:6376:16619	chr10	88886	1	75	87647	89086	chr10	89017	0	75	87647	89086
D00733:158:CA67GANXX:1:1301:9819:93270	chr10	88886	1	75	87647	89086	chr10	89017	0	75	87647	89086
D00733:158:CA67GANXX:1:2315:4664:84751	chr10	88898	1	48	87647	89086	chr10	88945	0	48	87647	89086
D00733:158:CA67GANXX:1:2114:19782:29737	chr10	88898	1	75	87647	89086	chr10	89046	0	75	87647	89086
D00733:158:CA67GANXX:1:2114:6533:23480	chr10	88924	1	75	87647	89086	chr10	89057	0	75	87647	89086
D00733:158:CA67GANXX:1:1301:5161:40301	chr10	88932	1	75	87647	89086	chr10	133582	0	75	133504	134418
D00733:158:CA67GANXX:1:1214:19641:24917	chr10	88960	1	75	87647	89086	chr10	89101	0	75	89086	89729
D00733:158:CA67GANXX:1:1316:11357:50285#3/3	chr10	88969	1	74	87647	89086	chr10	89089	0	54	89086	89729
D00733:158:CA67GANXX:1:1209:9804:43308#3/3	chr10	88982	1	75	87647	89086	chr10	89089	0	18	89086	89729
D00733:158:CA67GANXX:1:1209:9804:43308#2/3	chr10	88982	1	75	87647	89086	chr10	991341	1	57	990951	991389
D00733:158:CA67GANXX:1:1311:17782:45382	chr10	88992	1	75	87647	89086	chr10	30105090	0	58	30105029	30105427
D00733:158:CA67GANXX:1:2309:10210:47813	chr10	88994	1	75	87647	89086	chr10	997543	1	75	997240	997784
D00733:158:CA67GANXX:1:2110:9755:55961	chr10	89007	1	75	87647	89086	chr10	23097545	0	20	23097522	23098157
D00733:158:CA67GANXX:1:2203:18598:75666	chr10	89007	1	75	87647	89086	chr10	23097545	0	20	23097522	23098157
D00733:158:CA67GANXX:1:2202:12613:62936#2/3	chr10	89007	1	75	87647	89086	chr10	479817	0	48	479770	480749
D00733:158:CA67GANXX:1:2202:12613:62936#3/3	chr10	89007	1	75	87647	89086	chr10	89089	0	27	89086	89729
D00733:158:CA67GANXX:1:1309:6918:33418	chr10	89011	1	75	87647	89086	chr10	89089	0	25	89086	89729
D00733:158:CA67GANXX:1:2204:12232:88526	chr10	89020	1	75	87647	89086	chr10	125409	1	75	125268	125499
D00733:158:CA67GANXX:1:2314:11008:37992	chr10	89022	1	68	87647	89086	chr10	89089	0	55	89086	89729
D00733:158:CA67GANXX:1:2315:7223:78865	chr10	89025	1	61	87647	89086	chr10	89089	0	39	89086	89729
D00733:158:CA67GANXX:1:1106:19924:57547	chr10	89026	1	64	87647	89086	chr10	89089	0	58	89086	89729
D00733:158:CA67GANXX:1:2116:13714:82571	chr10	89029	1	57	87647	89086	chr10	89081	0	28	87647	89086
D00733:158:CA67GANXX:1:2104:2164:63294#2/3	chr10	89042	1	48	87647	89086	chr10	17927576	1	75	17925896	17927782
D00733:158:CA67GANXX:1:2110:5008:19634#2/3	chr10	89042	1	48	87647	89086	chr10	17927576	1	75	17925896	17927782
D00733:158:CA67GANXX:1:2104:2164:63294#3/3	chr10	89042	1	48	87647	89086	chr10	17927785	0	27	17927782	17928078
D00733:158:CA67GANXX:1:2110:5008:19634#3/3	chr10	89042	1	48	87647	89086	chr10	17927785	0	27	17927782	17928078
D00733:158:CA67GANXX:1:1104:6706:4662	chr10	89056	1	34	87647	89086	chr10	89089	0	34	89086	89729
D00733:158:CA67GANXX:1:1111:2738:79815	chr10	89056	1	34	87647	89086	chr10	89089	0	34	89086	89729
D00733:158:CA67GANXX:1:1301:13878:86947	chr10	89056	1	34	87647	89086	chr10	89089	0	34	89086	89729
D00733:158:CA67GANXX:1:2207:18114:22923#3/3	chr10	89059	1	31	87647	89086	chr10	4346133	1	75	4345599	4346211
D00733:158:CA67GANXX:1:2207:18114:22923#2/3	chr10	89059	1	31	87647	89086	chr10	4346214	0	44	4346211	4346309
D00733:158:CA67GANXX:1:2204:6018:18219~2~	chr10	89086	1	17	89086	89729	chr10	2410664	1	55	2410664	2411195
D00733:158:CA67GANXX:1:2111:17251:47217~2~	chr10	89086	1	39	89086	89729	chr10	89155	0	75	89086	89729
D00733:158:CA67GANXX:1:2203:17113:82282~2~	chr10	89086	1	47	89086	89729	chr10	89175	0	75	89086	89729
D00733:158:CA67GANXX:1:2205:16663:93600~2~	chr10	89086	1	58	89086	89729	chr10	89258	0	75	89086	89729
D00733:158:CA67GANXX:1:2202:12613:62936~2~#1/3	chr10	89089	0	27	89086	89729	chr10	479817	0	48	479770	480749
D00733:158:CA67GANXX:1:1209:9804:43308~2~#1/3	chr10	89089	0	18	89086	89729	chr10	991341	1	57	990951	991389
D00733:158:CA67GANXX:1:1213:9950:92507	chr10	89126	0	40	89086	89729	chr10	99924858	1	17	99924695	99925653
D00733:158:CA67GANXX:1:1316:5144:70796	chr10	89127	0	42	89086	89729	chr10	3804743	0	60	3804684	3805212
D00733:158:CA67GANXX:1:1106:16096:48392	chr10	89127	0	38	89086	89729	chr10	49423762	0	75	49423654	49423988
D00733:158:CA67GANXX:1:1102:11301:58841	chr10	89128	0	43	89086	89729	chr10	3804743	0	60	3804684	3805212
D00733:158:CA67GANXX:1:1310:4377:8716	chr10	89147	1	75	89086	89729	chr10	89370	0	75	89086	89729
D00733:158:CA67GANXX:1:2208:2489:72502	chr10	89147	1	75	89086	89729	chr10	89370	0	75	89086	89729
D00733:158:CA67GANXX:1:2214:19745:51609	chr10	89147	1	75	89086	89729	chr10	89370	0	75	89086	89729
D00733:158:CA67GANXX:1:2305:6804:87112	chr10	89153	0	75	89086	89729	chr10	3134064	1	75	3132465	3134141
D00733:158:CA67GANXX:1:1314:17942:39848	chr10	89156	0	75	89086	89729	chr10	35440461	1	47	35439746	35440504
D00733:158:CA67GANXX:1:1309:6809:57082	chr10	89158	0	75	89086	89729	chr10	99890	1	75	98776	100040
D00733:158:CA67GANXX:1:1205:10258:32506	chr10	89170	0	75	89086	89729	chr10	14188758	1	63	14187692	14188817
D00733:158:CA67GANXX:1:1101:8829:9788	chr10	89200	0	75	89086	89729	chr10	116360	0	44	116313	117181
D00733:158:CA67GANXX:1:2307:18585:87971	chr10	89341	1	75	89086	89729	chr10	89453	0	75	89086	89729
D00733:158:CA67GANXX:1:1301:9060:74879	chr10	89415	1	75	89086	89729	chr10	89732	0	56	89729	89768
D00733:158:CA67GANXX:1:1313:20503:53636	chr10	89415	1	75	89086	89729	chr10	89732	0	56	89729	89768
D00733:158:CA67GANXX:1:2207:6749:60881	chr10	89422	1	75	89086	89729	chr10	89603	1	75	89086	89729
D00733:158:CA67GANXX:1:2212:15882:52281	chr10	89422	1	75	89086	89729	chr10	89603	1	75	89086	89729
D00733:158:CA67GANXX:1:2301:1981:18963	chr10	89423	1	75	89086	89729	chr10	89507	1	75	89086	89729
D00733:158:CA67GANXX:1:1301:19474:95235	chr10	89428	1	75	89086	89729	chr10	89512	0	75	89086	89729
D00733:158:CA67GANXX:1:2211:1945:7339	chr10	89428	1	75	89086	89729	chr10	89512	0	75	89086	89729
D00733:158:CA67GANXX:1:2201:1780:83803	chr10	89443	1	75	89086	89729	chr10	89656	0	75	89086	89729
D00733:158:CA67GANXX:1:1110:15017:98590	chr10	89465	1	75	89086	89729	chr10	89546	1	75	89086	89729
D00733:158:CA67GANXX:1:1115:13412:59107	chr10	89481	1	75	89086	89729	chr10	89561	1	75	89086	89729
D00733:158:CA67GANXX:1:2303:16317:72379	chr10	89481	1	75	89086	89729	chr10	89561	1	75	89086	89729
D00733:158:CA67GANXX:1:2309:14537:97252	chr10	89500	1	75	89086	89729	chr10	96019	0	75	95881	96764
D00733:158:CA67GANXX:1:1112:15842:30231	chr10	89522	1	75	89086	89729	chr10	89716	0	75	89086	89729
D00733:158:CA67GANXX:1:2213:19639:11040	chr10	89534	1	75	89086	89729	chr10	89688	0	75	89086	89729
D00733:158:CA67GANXX:1:2315:14438:57131	chr10	89534	1	75	89086	89729	chr10	89688	0	75	89086	89729
D00733:158:CA67GANXX:1:2215:6707:56115	chr10	89534	1	75	89086	89729	chr10	89700	0	75	89086	89729
D00733:158:CA67GANXX:1:2315:10793:60050#1/3	chr10	89564	1	75	89086	89729	chr10	89732	0	27	89729	89768
D00733:158:CA67GANXX:1:2314:4965:24658	chr10	89583	1	75	89086	89729	chr10	89732	0	59	89729	89768
D00733:158:CA67GANXX:1:1203:15878:3485#3/3	chr10	89592	1	75	89086	89729	chr10	89732	0	28	89729	89768
D00733:158:CA67GANXX:1:1303:9237:14858	chr10	89594	1	75	89086	89729	chr10	89732	0	55	89729	89768
D00733:158:CA67GANXX:1:2309:7893:94451	chr10	89594	1	75	89086	89729	chr10	89732	0	55	89729	89768
D00733:158:CA67GANXX:1:1107:13154:86752	chr10	89645	1	75	89086	89729	chr10	89732	0	40	89729	89768
D00733:158:CA67GANXX:1:1111:14732:36986	chr10	89645	1	75	89086	89729	chr10	89732	0	40	89729	89768
D00733:158:CA67GANXX:1:2108:17273:5987	chr10	89645	1	75	89086	89729	chr10	89732	0	40	89729	89768
D00733:158:CA67GANXX:1:2302:14385:5378#1/3	chr10	89650	1	75	89086	89729	chr10	4858615	0	52	4858564	4858792
D00733:158:CA67GANXX:1:2302:14385:5378#3/3	chr10	89650	1	75	89086	89729	chr10	89732	0	23	89729	89768
D00733:158:CA67GANXX:1:2210:7535:59669#3/3	chr10	89651	1	75	89086	89729	chr10	89732	0	38	89729	89768
D00733:158:CA67GANXX:1:1210:2817:90204	chr10	89652	1	75	89086	89729	chr10	842568	0	75	842434	843475
D00733:158:CA67GANXX:1:2209:19266:85096#1/3	chr10	89666	1	67	89086	89729	chr10	12156421	1	33	12155665	12156450
D00733:158:CA67GANXX:1:1201:15141:99001	chr10	89666	1	75	89086	89729	chr10	354095	1	75	354061	354214
D00733:158:CA67GANXX:1:1208:1973:62816	chr10	89666	1	67	89086	89729	chr10	354095	1	75	354061	354214
D00733:158:CA67GANXX:1:2209:19266:85096#3/3	chr10	89666	1	67	89086	89729	chr10	89732	0	42	89729	89768
D00733:158:CA67GANXX:1:1302:10935:22337	chr10	89671	1	61	89086	89729	chr10	739310	0	75	739100	739843
D00733:158:CA67GANXX:1:2215:13406:92338	chr10	89672	1	61	89086	89729	chr10	45466973	0	52	45466922	45467210
D00733:158:CA67GANXX:1:1207:4692:18833#5/6	chr10	89677	1	56	89086	89729	chr10	134393	1	29	133504	134418
D00733:158:CA67GANXX:1:1207:4692:18833#1/6	chr10	89677	1	56	89086	89729	chr10	134421	0	19	134418	137818
D00733:158:CA67GANXX:1:1207:4692:18833#4/6	chr10	89677	1	56	89086	89729	chr10	89732	0	46	89729	89768
D00733:158:CA67GANXX:1:1316:7695:9924	chr10	89696	1	36	89086	89729	chr10	89727	0	32	89086	89729
D00733:158:CA67GANXX:1:1114:14217:25907	chr10	89707	1	26	89086	89729	chr10	89732	0	26	89729	89768
D00733:158:CA67GANXX:1:1202:6775:77133~2~#3/3	chr10	89729	1	32	89729	89768	chr10	129399	1	43	129088	129438
D00733:158:CA67GANXX:1:1112:9720:65259~2~#3/3	chr10	89729	1	45	89729	89768	chr10	24561062	1	30	24560139	24561088
D00733:158:CA67GANXX:1:1305:2014:34495~2~	chr10	89729	1	36	89729	89768	chr10	89764	0	36	89729	89768
D00733:158:CA67GANXX:1:1206:6784:51366~2~	chr10	89729	1	43	89729	89768	chr10	89771	0	43	89768	90656
D00733:158:CA67GANXX:1:1202:6775:77133~2~#2/3	chr10	89729	1	32	89729	89768	chr10	89842	0	75	89768	90656
D00733:158:CA67GANXX:1:1203:13676:97501~2~#2/3	chr10	89729	1	44	89729	89768	chr10	89877	0	75	89768	90656
D00733:158:CA67GANXX:1:2216:15371:32840~2~#2/3	chr10	89729	1	44	89729	89768	chr10	89877	0	75	89768	90656
D00733:158:CA67GANXX:1:2315:5220:53111~2~#2/3	chr10	89729	1	44	89729	89768	chr10	89877	0	75	89768	90656
D00733:158:CA67GANXX:1:1112:9720:65259~2~#2/3	chr10	89729	1	45	89729	89768	chr10	89928	0	75	89768	90656
D00733:158:CA67GANXX:1:1215:3574:13010	chr10	89729	1	75	89729	89768	chr10	89967	0	75	89768	90656
D00733:158:CA67GANXX:1:2209:19266:85096~2~#2/3	chr10	89732	0	42	89729	89768	chr10	12156421	1	33	12155665	12156450
D00733:158:CA67GANXX:1:1207:4692:18833~2~#6/6	chr10	89732	0	46	89729	89768	chr10	134393	1	29	133504	134418
D00733:158:CA67GANXX:1:1207:4692:18833~2~#2/6	chr10	89732	0	46	89729	89768	chr10	134421	0	19	134418	137818
D00733:158:CA67GANXX:1:2302:14385:5378~2~#2/3	chr10	89732	0	23	89729	89768	chr10	4858615	0	52	4858564	4858792
D00733:158:CA67GANXX:1:2205:15014:98247~2~	chr10	89737	1	31	89729	89768	chr10	4079950	0	58	4079892	4080637
D00733:158:CA67GANXX:1:1302:19856:8496~2~#2/3	chr10	89737	1	37	89729	89768	chr10	89869	0	75	89768	90656
D00733:158:CA67GANXX:1:1104:1948:70730#2/3	chr10	89749	0	21	89729	89768	chr10	11748593	1	75	11748331	11748662
D00733:158:CA67GANXX:1:1104:1948:70730#3/3	chr10	89749	0	21	89729	89768	chr10	11748665	0	54	11748662	11748837
D00733:158:CA67GANXX:1:2216:6864:75078~2~	chr10	89768	1	26	89768	90656	chr10	89897	0	75	89768	90656
D00733:158:CA67GANXX:1:2106:10631:26093~2~	chr10	89768	1	27	89768	90656	chr10	89913	0	75	89768	90656
D00733:158:CA67GANXX:1:1304:7011:49160~2~	chr10	89768	1	60	89768	90656	chr10	89961	0	75	89768	90656
D00733:158:CA67GANXX:1:1106:5660:80162#2/3	chr10	89777	0	49	89768	90656	chr10	29904632	1	26	29904632	29904716
D00733:158:CA67GANXX:1:1106:5660:80162#1/3	chr10	89777	0	49	89768	90656	chr10	29904759	0	75	29904716	29904876
D00733:158:CA67GANXX:1:2307:19457:88649	chr10	89802	1	75	89768	90656	chr10	90038	0	75	89768	90656
D00733:158:CA67GANXX:1:2301:11850:50703	chr10	89819	1	75	89768	90656	chr10	90915	1	75	90656	91027
